order_id,date,weekday,week,order_type,region,status,delivery_time_min,sla_met
102582,2026-05-13,Fri,W4,Scheduled,West,On Time,22,1
102583,2026-05-13,Fri,W4,Scheduled,West,On Time,24,1
102584,2026-05-13,Fri,W4,Scheduled,South,On Time,18,1
102585,2026-05-13,Fri,W4,Scheduled,North,On Time,20,1
102586,2026-05-13,Fri,W4,Scheduled,East,On Time,30,1
102587,2026-05-13,Fri,W4,Scheduled,North,On Time,20,1
102588,2026-05-13,Fri,W4,Scheduled,North,Late,31,0
102589,2026-05-13,Fri,W4,Scheduled,East,On Time,19,1
102590,2026-05-13,Fri,W4,Scheduled,West,On Time,19,1
102591,2026-05-13,Fri,W4,Scheduled,North,On Time,28,1
102592,2026-05-13,Fri,W4,Scheduled,South,On Time,29,1
102593,2026-05-13,Fri,W4,Scheduled,Central,On Time,27,1
102594,2026-05-13,Fri,W4,Scheduled,Central,On Time,26,1
102595,2026-05-13,Fri,W4,Scheduled,East,On Time,26,1
102596,2026-05-13,Fri,W4,Scheduled,South,On Time,19,1
102597,2026-05-13,Fri,W4,Scheduled,East,On Time,30,1
102598,2026-05-13,Fri,W4,Scheduled,West,On Time,27,1
102599,2026-05-13,Fri,W4,Scheduled,South,On Time,29,1
102600,2026-05-13,Fri,W4,Scheduled,South,On Time,21,1
102601,2026-05-13,Fri,W4,Scheduled,East,On Time,21,1
102602,2026-05-13,Fri,W4,Scheduled,Central,On Time,22,1
102603,2026-05-13,Fri,W4,Scheduled,East,On Time,26,1
102604,2026-05-13,Fri,W4,Scheduled,East,On Time,19,1
102605,2026-05-13,Fri,W4,Scheduled,South,On Time,25,1
102606,2026-05-13,Fri,W4,Scheduled,South,Cancelled,0,0
102607,2026-05-13,Fri,W4,Scheduled,East,On Time,29,1
102608,2026-05-13,Fri,W4,Scheduled,Central,On Time,18,1
102609,2026-05-13,Fri,W4,Scheduled,North,On Time,29,1
102610,2026-05-13,Fri,W4,Scheduled,South,On Time,30,1
102611,2026-05-13,Fri,W4,Scheduled,East,On Time,24,1
102612,2026-05-13,Fri,W4,Scheduled,East,On Time,29,1
102613,2026-05-13,Fri,W4,Scheduled,North,On Time,28,1
102614,2026-05-13,Fri,W4,Scheduled,West,On Time,21,1
102615,2026-05-13,Fri,W4,Scheduled,East,On Time,24,1
102616,2026-05-13,Fri,W4,Scheduled,South,On Time,30,1
102617,2026-05-13,Fri,W4,Scheduled,West,On Time,20,1
102618,2026-05-13,Fri,W4,Scheduled,West,On Time,30,1
102619,2026-05-13,Fri,W4,Scheduled,North,On Time,22,1
102620,2026-05-13,Fri,W4,Scheduled,West,On Time,25,1
102621,2026-05-13,Fri,W4,Scheduled,West,On Time,23,1
102622,2026-05-13,Fri,W4,Scheduled,South,On Time,19,1
102623,2026-05-13,Fri,W4,Scheduled,North,On Time,26,1
102624,2026-05-13,Fri,W4,Scheduled,Central,On Time,27,1
102625,2026-05-13,Fri,W4,Scheduled,North,On Time,25,1
102626,2026-05-13,Fri,W4,Scheduled,South,On Time,28,1
102627,2026-05-13,Fri,W4,Scheduled,South,On Time,30,1
102628,2026-05-13,Fri,W4,Scheduled,East,On Time,21,1
102629,2026-05-13,Fri,W4,Scheduled,North,On Time,19,1
102630,2026-05-13,Fri,W4,Scheduled,South,On Time,26,1
102631,2026-05-13,Fri,W4,Scheduled,West,On Time,28,1
102632,2026-05-13,Fri,W4,Scheduled,West,On Time,23,1
102633,2026-05-13,Fri,W4,Scheduled,South,On Time,29,1
102634,2026-05-13,Fri,W4,Scheduled,Central,On Time,28,1
102635,2026-05-13,Fri,W4,Scheduled,East,On Time,30,1
102636,2026-05-13,Fri,W4,Scheduled,East,On Time,24,1
102637,2026-05-13,Fri,W4,Scheduled,Central,On Time,24,1
102638,2026-05-13,Fri,W4,Scheduled,Central,On Time,18,1
102639,2026-05-13,Fri,W4,Scheduled,South,On Time,28,1
102640,2026-05-13,Fri,W4,Scheduled,South,On Time,25,1
102641,2026-05-13,Fri,W4,Scheduled,North,On Time,20,1
102642,2026-05-13,Fri,W4,Scheduled,Central,On Time,24,1
102643,2026-05-13,Fri,W4,Scheduled,East,On Time,19,1
102644,2026-05-13,Fri,W4,Scheduled,North,On Time,27,1
102645,2026-05-13,Fri,W4,Scheduled,West,On Time,26,1
102646,2026-05-13,Fri,W4,Scheduled,West,On Time,25,1
102647,2026-05-13,Fri,W4,Scheduled,South,On Time,29,1
102648,2026-05-13,Fri,W4,Scheduled,East,On Time,30,1
102649,2026-05-13,Fri,W4,Scheduled,West,On Time,25,1
102650,2026-05-13,Fri,W4,Scheduled,Central,On Time,21,1
102651,2026-05-13,Fri,W4,Scheduled,South,On Time,22,1
102652,2026-05-13,Fri,W4,Scheduled,South,On Time,24,1
102653,2026-05-13,Fri,W4,Scheduled,South,On Time,22,1
102654,2026-05-13,Fri,W4,Scheduled,East,On Time,21,1
102655,2026-05-13,Fri,W4,Scheduled,West,On Time,28,1
102656,2026-05-13,Fri,W4,Scheduled,South,On Time,25,1
102657,2026-05-13,Fri,W4,Scheduled,West,On Time,29,1
102658,2026-05-13,Fri,W4,Scheduled,West,On Time,29,1
102659,2026-05-13,Fri,W4,Scheduled,Central,On Time,29,1
102660,2026-05-13,Fri,W4,Scheduled,Central,On Time,19,1
102661,2026-05-13,Fri,W4,Scheduled,South,On Time,23,1
102662,2026-05-13,Fri,W4,Scheduled,Central,On Time,23,1
102663,2026-05-13,Fri,W4,Scheduled,Central,On Time,30,1
102664,2026-05-13,Fri,W4,Scheduled,North,On Time,30,1
102665,2026-05-13,Fri,W4,Scheduled,Central,On Time,26,1
102666,2026-05-13,Fri,W4,Scheduled,East,On Time,24,1
102667,2026-05-13,Fri,W4,Scheduled,North,On Time,26,1
102668,2026-05-13,Fri,W4,On-Demand,South,On Time,22,1
102669,2026-05-13,Fri,W4,On-Demand,West,On Time,23,1
102670,2026-05-13,Fri,W4,On-Demand,Central,On Time,23,1
102671,2026-05-13,Fri,W4,On-Demand,North,On Time,22,1
102672,2026-05-13,Fri,W4,On-Demand,West,On Time,20,1
102673,2026-05-13,Fri,W4,On-Demand,East,On Time,22,1
102674,2026-05-13,Fri,W4,On-Demand,Central,Late,39,0
102675,2026-05-13,Fri,W4,On-Demand,Central,On Time,22,1
102676,2026-05-13,Fri,W4,On-Demand,East,On Time,20,1
102677,2026-05-13,Fri,W4,On-Demand,South,On Time,25,1
102678,2026-05-13,Fri,W4,On-Demand,West,On Time,28,1
102679,2026-05-13,Fri,W4,On-Demand,North,On Time,20,1
102680,2026-05-13,Fri,W4,On-Demand,West,On Time,18,1
102681,2026-05-13,Fri,W4,On-Demand,West,On Time,29,1
102682,2026-05-13,Fri,W4,On-Demand,North,On Time,25,1
102683,2026-05-13,Fri,W4,On-Demand,Central,On Time,29,1
102684,2026-05-14,Sat,W4,Scheduled,North,On Time,25,1
102685,2026-05-14,Sat,W4,Scheduled,North,On Time,20,1
102686,2026-05-14,Sat,W4,Scheduled,East,On Time,21,1
102687,2026-05-14,Sat,W4,Scheduled,Central,On Time,20,1
102688,2026-05-14,Sat,W4,Scheduled,Central,On Time,27,1
102689,2026-05-14,Sat,W4,Scheduled,Central,On Time,18,1
102690,2026-05-14,Sat,W4,Scheduled,West,On Time,20,1
102691,2026-05-14,Sat,W4,Scheduled,West,On Time,21,1
102692,2026-05-14,Sat,W4,Scheduled,North,On Time,23,1
102693,2026-05-14,Sat,W4,Scheduled,North,On Time,28,1
102694,2026-05-14,Sat,W4,Scheduled,North,On Time,27,1
102695,2026-05-14,Sat,W4,Scheduled,North,On Time,20,1
102696,2026-05-14,Sat,W4,Scheduled,West,On Time,29,1
102697,2026-05-14,Sat,W4,Scheduled,Central,On Time,22,1
102698,2026-05-14,Sat,W4,Scheduled,North,On Time,23,1
102699,2026-05-14,Sat,W4,Scheduled,East,On Time,25,1
102700,2026-05-14,Sat,W4,Scheduled,Central,Cancelled,0,0
102701,2026-05-14,Sat,W4,Scheduled,East,On Time,18,1
102702,2026-05-14,Sat,W4,Scheduled,North,On Time,18,1
102703,2026-05-14,Sat,W4,Scheduled,West,On Time,27,1
102704,2026-05-14,Sat,W4,Scheduled,South,On Time,22,1
102705,2026-05-14,Sat,W4,Scheduled,West,On Time,30,1
102706,2026-05-14,Sat,W4,Scheduled,South,On Time,21,1
102707,2026-05-14,Sat,W4,Scheduled,East,On Time,24,1
102708,2026-05-14,Sat,W4,Scheduled,South,On Time,28,1
102709,2026-05-14,Sat,W4,Scheduled,West,On Time,25,1
102710,2026-05-14,Sat,W4,Scheduled,Central,On Time,22,1
102711,2026-05-14,Sat,W4,Scheduled,North,On Time,28,1
102712,2026-05-14,Sat,W4,Scheduled,South,On Time,26,1
102713,2026-05-14,Sat,W4,Scheduled,West,On Time,24,1
102714,2026-05-14,Sat,W4,Scheduled,West,On Time,27,1
102715,2026-05-14,Sat,W4,Scheduled,East,On Time,24,1
102716,2026-05-14,Sat,W4,Scheduled,West,On Time,24,1
102717,2026-05-14,Sat,W4,Scheduled,East,On Time,26,1
102718,2026-05-14,Sat,W4,Scheduled,South,Rescheduled,0,0
102719,2026-05-14,Sat,W4,Scheduled,Central,On Time,26,1
102720,2026-05-14,Sat,W4,Scheduled,West,On Time,25,1
102721,2026-05-14,Sat,W4,Scheduled,West,On Time,30,1
102722,2026-05-14,Sat,W4,Scheduled,East,On Time,20,1
102723,2026-05-14,Sat,W4,Scheduled,West,On Time,26,1
102724,2026-05-14,Sat,W4,Scheduled,Central,On Time,18,1
102725,2026-05-14,Sat,W4,Scheduled,Central,On Time,18,1
102726,2026-05-14,Sat,W4,Scheduled,West,On Time,24,1
102727,2026-05-14,Sat,W4,Scheduled,Central,On Time,28,1
102728,2026-05-14,Sat,W4,Scheduled,East,On Time,23,1
102729,2026-05-14,Sat,W4,Scheduled,Central,On Time,30,1
102730,2026-05-14,Sat,W4,Scheduled,West,On Time,29,1
102731,2026-05-14,Sat,W4,Scheduled,West,On Time,20,1
102732,2026-05-14,Sat,W4,Scheduled,East,On Time,24,1
102733,2026-05-14,Sat,W4,Scheduled,West,On Time,29,1
102734,2026-05-14,Sat,W4,Scheduled,Central,On Time,25,1
102735,2026-05-14,Sat,W4,Scheduled,South,On Time,23,1
102736,2026-05-14,Sat,W4,Scheduled,Central,On Time,19,1
102737,2026-05-14,Sat,W4,Scheduled,North,On Time,28,1
102738,2026-05-14,Sat,W4,Scheduled,North,On Time,18,1
102739,2026-05-14,Sat,W4,Scheduled,South,On Time,18,1
102740,2026-05-14,Sat,W4,Scheduled,West,On Time,25,1
102741,2026-05-14,Sat,W4,Scheduled,Central,On Time,29,1
102742,2026-05-14,Sat,W4,Scheduled,Central,On Time,22,1
102743,2026-05-14,Sat,W4,Scheduled,East,On Time,27,1
102744,2026-05-14,Sat,W4,Scheduled,West,On Time,29,1
102745,2026-05-14,Sat,W4,Scheduled,South,On Time,19,1
102746,2026-05-14,Sat,W4,Scheduled,North,On Time,21,1
102747,2026-05-14,Sat,W4,Scheduled,South,On Time,29,1
102748,2026-05-14,Sat,W4,Scheduled,West,On Time,21,1
102749,2026-05-14,Sat,W4,Scheduled,South,On Time,28,1
102750,2026-05-14,Sat,W4,Scheduled,Central,On Time,28,1
102751,2026-05-14,Sat,W4,Scheduled,West,On Time,22,1
102752,2026-05-14,Sat,W4,Scheduled,North,On Time,24,1
102753,2026-05-14,Sat,W4,Scheduled,West,On Time,20,1
102754,2026-05-14,Sat,W4,Scheduled,Central,Late,45,0
102755,2026-05-14,Sat,W4,Scheduled,Central,On Time,22,1
102756,2026-05-14,Sat,W4,Scheduled,North,On Time,24,1
102757,2026-05-14,Sat,W4,Scheduled,West,On Time,19,1
102758,2026-05-14,Sat,W4,Scheduled,Central,Cancelled,0,0
102759,2026-05-14,Sat,W4,Scheduled,East,On Time,26,1
102760,2026-05-14,Sat,W4,Scheduled,West,On Time,24,1
102761,2026-05-14,Sat,W4,Scheduled,Central,On Time,29,1
102762,2026-05-14,Sat,W4,Scheduled,South,On Time,25,1
102763,2026-05-14,Sat,W4,On-Demand,North,On Time,26,1
102764,2026-05-14,Sat,W4,On-Demand,Central,On Time,23,1
102765,2026-05-14,Sat,W4,On-Demand,West,On Time,28,1
102766,2026-05-14,Sat,W4,On-Demand,East,Late,50,0
102767,2026-05-14,Sat,W4,On-Demand,North,On Time,24,1
102768,2026-05-14,Sat,W4,On-Demand,South,On Time,29,1
102769,2026-05-14,Sat,W4,On-Demand,South,On Time,25,1
102770,2026-05-14,Sat,W4,On-Demand,East,On Time,27,1
102771,2026-05-14,Sat,W4,On-Demand,West,Cancelled,0,0
102772,2026-05-14,Sat,W4,On-Demand,West,On Time,22,1
102773,2026-05-14,Sat,W4,On-Demand,East,Cancelled,0,0
102774,2026-05-14,Sat,W4,On-Demand,South,On Time,30,1
102775,2026-05-14,Sat,W4,On-Demand,North,On Time,22,1
102776,2026-05-14,Sat,W4,On-Demand,South,On Time,20,1
102777,2026-05-14,Sat,W4,On-Demand,West,On Time,27,1
102778,2026-05-14,Sat,W4,On-Demand,West,On Time,24,1
102779,2026-05-14,Sat,W4,On-Demand,Central,On Time,21,1
102780,2026-05-14,Sat,W4,On-Demand,East,On Time,18,1
102781,2026-05-14,Sat,W4,On-Demand,South,Late,36,0
102782,2026-05-14,Sat,W4,On-Demand,North,On Time,26,1
102783,2026-05-14,Sat,W4,On-Demand,West,On Time,23,1
102784,2026-05-15,Sun,W4,Scheduled,North,On Time,21,1
102785,2026-05-15,Sun,W4,Scheduled,East,On Time,25,1
102786,2026-05-15,Sun,W4,Scheduled,North,Cancelled,0,0
102787,2026-05-15,Sun,W4,Scheduled,East,On Time,26,1
102788,2026-05-15,Sun,W4,Scheduled,Central,On Time,29,1
102789,2026-05-15,Sun,W4,Scheduled,North,On Time,19,1
102790,2026-05-15,Sun,W4,Scheduled,West,On Time,25,1
102791,2026-05-15,Sun,W4,Scheduled,North,Rescheduled,0,0
102792,2026-05-15,Sun,W4,Scheduled,North,On Time,27,1
102793,2026-05-15,Sun,W4,Scheduled,Central,On Time,18,1
102794,2026-05-15,Sun,W4,Scheduled,North,On Time,28,1
102795,2026-05-15,Sun,W4,Scheduled,South,On Time,23,1
102796,2026-05-15,Sun,W4,Scheduled,West,On Time,29,1
102797,2026-05-15,Sun,W4,Scheduled,North,On Time,25,1
102798,2026-05-15,Sun,W4,Scheduled,East,On Time,23,1
102799,2026-05-15,Sun,W4,Scheduled,South,On Time,19,1
102800,2026-05-15,Sun,W4,Scheduled,North,On Time,24,1
102801,2026-05-15,Sun,W4,Scheduled,West,On Time,30,1
102802,2026-05-15,Sun,W4,Scheduled,South,On Time,26,1
102803,2026-05-15,Sun,W4,Scheduled,West,On Time,23,1
102804,2026-05-15,Sun,W4,Scheduled,South,On Time,28,1
102805,2026-05-15,Sun,W4,Scheduled,Central,On Time,30,1
102806,2026-05-15,Sun,W4,Scheduled,South,On Time,21,1
102807,2026-05-15,Sun,W4,Scheduled,West,On Time,24,1
102808,2026-05-15,Sun,W4,Scheduled,East,On Time,26,1
102809,2026-05-15,Sun,W4,Scheduled,South,On Time,25,1
102810,2026-05-15,Sun,W4,Scheduled,Central,On Time,29,1
102811,2026-05-15,Sun,W4,Scheduled,East,On Time,19,1
102812,2026-05-15,Sun,W4,Scheduled,South,On Time,30,1
102813,2026-05-15,Sun,W4,Scheduled,North,On Time,24,1
102814,2026-05-15,Sun,W4,Scheduled,South,On Time,28,1
102815,2026-05-15,Sun,W4,Scheduled,Central,On Time,18,1
102816,2026-05-15,Sun,W4,Scheduled,Central,Late,52,0
102817,2026-05-15,Sun,W4,Scheduled,East,On Time,29,1
102818,2026-05-15,Sun,W4,Scheduled,East,On Time,18,1
102819,2026-05-15,Sun,W4,Scheduled,South,On Time,27,1
102820,2026-05-15,Sun,W4,Scheduled,South,On Time,25,1
102821,2026-05-15,Sun,W4,Scheduled,Central,On Time,27,1
102822,2026-05-15,Sun,W4,Scheduled,East,On Time,29,1
102823,2026-05-15,Sun,W4,Scheduled,West,On Time,30,1
102824,2026-05-15,Sun,W4,Scheduled,North,On Time,22,1
102825,2026-05-15,Sun,W4,Scheduled,West,On Time,23,1
102826,2026-05-15,Sun,W4,Scheduled,South,On Time,29,1
102827,2026-05-15,Sun,W4,Scheduled,East,On Time,26,1
102828,2026-05-15,Sun,W4,Scheduled,Central,On Time,26,1
102829,2026-05-15,Sun,W4,Scheduled,South,On Time,23,1
102830,2026-05-15,Sun,W4,Scheduled,Central,On Time,30,1
102831,2026-05-15,Sun,W4,Scheduled,East,On Time,21,1
102832,2026-05-15,Sun,W4,Scheduled,North,On Time,26,1
102833,2026-05-15,Sun,W4,Scheduled,East,On Time,23,1
102834,2026-05-15,Sun,W4,Scheduled,North,On Time,23,1
102835,2026-05-15,Sun,W4,Scheduled,North,On Time,28,1
102836,2026-05-15,Sun,W4,Scheduled,North,On Time,27,1
102837,2026-05-15,Sun,W4,Scheduled,Central,On Time,21,1
102838,2026-05-15,Sun,W4,Scheduled,Central,On Time,28,1
102839,2026-05-15,Sun,W4,Scheduled,East,On Time,21,1
102840,2026-05-15,Sun,W4,Scheduled,Central,On Time,28,1
102841,2026-05-15,Sun,W4,Scheduled,West,On Time,29,1
102842,2026-05-15,Sun,W4,Scheduled,North,On Time,21,1
102843,2026-05-15,Sun,W4,Scheduled,South,On Time,27,1
102844,2026-05-15,Sun,W4,Scheduled,West,On Time,23,1
102845,2026-05-15,Sun,W4,Scheduled,West,On Time,29,1
102846,2026-05-15,Sun,W4,Scheduled,North,On Time,19,1
102847,2026-05-15,Sun,W4,Scheduled,West,On Time,20,1
102848,2026-05-15,Sun,W4,Scheduled,East,On Time,19,1
102849,2026-05-15,Sun,W4,Scheduled,Central,On Time,24,1
102850,2026-05-15,Sun,W4,On-Demand,West,On Time,30,1
102851,2026-05-15,Sun,W4,On-Demand,West,Rescheduled,0,0
102852,2026-05-15,Sun,W4,On-Demand,West,Rescheduled,0,0
102853,2026-05-15,Sun,W4,On-Demand,South,On Time,24,1
102854,2026-05-15,Sun,W4,On-Demand,West,On Time,20,1
102855,2026-05-15,Sun,W4,On-Demand,Central,On Time,20,1
102856,2026-05-15,Sun,W4,On-Demand,South,On Time,19,1
102857,2026-05-15,Sun,W4,On-Demand,South,On Time,18,1
102858,2026-05-15,Sun,W4,On-Demand,Central,Late,34,0
102859,2026-05-15,Sun,W4,On-Demand,North,On Time,19,1
102860,2026-05-15,Sun,W4,On-Demand,North,On Time,22,1
102861,2026-05-15,Sun,W4,On-Demand,East,On Time,19,1
102862,2026-05-15,Sun,W4,On-Demand,East,On Time,23,1
102863,2026-05-15,Sun,W4,On-Demand,South,On Time,18,1
102864,2026-05-15,Sun,W4,On-Demand,West,On Time,27,1
102865,2026-05-15,Sun,W4,On-Demand,East,On Time,22,1
102866,2026-05-15,Sun,W4,On-Demand,West,On Time,29,1
102867,2026-05-15,Sun,W4,On-Demand,East,On Time,26,1
102868,2026-05-15,Sun,W4,On-Demand,West,On Time,18,1
102869,2026-05-16,Mon,W5,Scheduled,Central,On Time,22,1
102870,2026-05-16,Mon,W5,Scheduled,West,On Time,23,1
102871,2026-05-16,Mon,W5,Scheduled,Central,On Time,29,1
102872,2026-05-16,Mon,W5,Scheduled,Central,On Time,20,1
102873,2026-05-16,Mon,W5,Scheduled,West,On Time,30,1
102874,2026-05-16,Mon,W5,Scheduled,East,On Time,20,1
102875,2026-05-16,Mon,W5,Scheduled,Central,On Time,27,1
102876,2026-05-16,Mon,W5,Scheduled,West,On Time,21,1
102877,2026-05-16,Mon,W5,Scheduled,West,On Time,18,1
102878,2026-05-16,Mon,W5,Scheduled,North,On Time,28,1
102879,2026-05-16,Mon,W5,Scheduled,North,On Time,29,1
102880,2026-05-16,Mon,W5,Scheduled,East,On Time,30,1
102881,2026-05-16,Mon,W5,Scheduled,Central,On Time,19,1
102882,2026-05-16,Mon,W5,Scheduled,Central,On Time,27,1
102883,2026-05-16,Mon,W5,Scheduled,Central,On Time,18,1
102884,2026-05-16,Mon,W5,Scheduled,West,On Time,30,1
102885,2026-05-16,Mon,W5,Scheduled,North,On Time,18,1
102886,2026-05-16,Mon,W5,Scheduled,South,On Time,26,1
102887,2026-05-16,Mon,W5,Scheduled,South,Late,37,0
102888,2026-05-16,Mon,W5,Scheduled,West,On Time,27,1
102889,2026-05-16,Mon,W5,Scheduled,Central,On Time,26,1
102890,2026-05-16,Mon,W5,Scheduled,North,On Time,27,1
102891,2026-05-16,Mon,W5,Scheduled,East,On Time,18,1
102892,2026-05-16,Mon,W5,Scheduled,North,On Time,24,1
102893,2026-05-16,Mon,W5,Scheduled,West,On Time,23,1
102894,2026-05-16,Mon,W5,Scheduled,North,On Time,19,1
102895,2026-05-16,Mon,W5,Scheduled,South,On Time,22,1
102896,2026-05-16,Mon,W5,Scheduled,North,On Time,30,1
102897,2026-05-16,Mon,W5,Scheduled,South,On Time,24,1
102898,2026-05-16,Mon,W5,Scheduled,South,On Time,23,1
102899,2026-05-16,Mon,W5,Scheduled,East,On Time,18,1
102900,2026-05-16,Mon,W5,Scheduled,South,On Time,23,1
102901,2026-05-16,Mon,W5,Scheduled,East,On Time,23,1
102902,2026-05-16,Mon,W5,Scheduled,North,On Time,19,1
102903,2026-05-16,Mon,W5,Scheduled,Central,On Time,30,1
102904,2026-05-16,Mon,W5,Scheduled,Central,On Time,25,1
102905,2026-05-16,Mon,W5,Scheduled,North,On Time,24,1
102906,2026-05-16,Mon,W5,Scheduled,West,On Time,23,1
102907,2026-05-16,Mon,W5,Scheduled,West,On Time,19,1
102908,2026-05-16,Mon,W5,Scheduled,South,On Time,28,1
102909,2026-05-16,Mon,W5,Scheduled,East,On Time,18,1
102910,2026-05-16,Mon,W5,Scheduled,North,On Time,27,1
102911,2026-05-16,Mon,W5,Scheduled,South,On Time,26,1
102912,2026-05-16,Mon,W5,Scheduled,West,On Time,24,1
102913,2026-05-16,Mon,W5,Scheduled,Central,On Time,28,1
102914,2026-05-16,Mon,W5,Scheduled,East,On Time,20,1
102915,2026-05-16,Mon,W5,Scheduled,South,On Time,20,1
102916,2026-05-16,Mon,W5,Scheduled,Central,On Time,24,1
102917,2026-05-16,Mon,W5,Scheduled,West,On Time,18,1
102918,2026-05-16,Mon,W5,Scheduled,South,Rescheduled,0,0
102919,2026-05-16,Mon,W5,Scheduled,East,On Time,25,1
102920,2026-05-16,Mon,W5,Scheduled,West,On Time,28,1
102921,2026-05-16,Mon,W5,Scheduled,South,Cancelled,0,0
102922,2026-05-16,Mon,W5,Scheduled,East,On Time,26,1
102923,2026-05-16,Mon,W5,Scheduled,Central,On Time,29,1
102924,2026-05-16,Mon,W5,Scheduled,North,On Time,22,1
102925,2026-05-16,Mon,W5,Scheduled,South,On Time,19,1
102926,2026-05-16,Mon,W5,Scheduled,West,On Time,22,1
102927,2026-05-16,Mon,W5,Scheduled,East,On Time,26,1
102928,2026-05-16,Mon,W5,Scheduled,East,On Time,23,1
102929,2026-05-16,Mon,W5,Scheduled,East,Rescheduled,0,0
102930,2026-05-16,Mon,W5,Scheduled,East,On Time,23,1
102931,2026-05-16,Mon,W5,Scheduled,East,On Time,27,1
102932,2026-05-16,Mon,W5,Scheduled,South,On Time,29,1
102933,2026-05-16,Mon,W5,Scheduled,Central,On Time,18,1
102934,2026-05-16,Mon,W5,Scheduled,South,On Time,18,1
102935,2026-05-16,Mon,W5,Scheduled,West,On Time,29,1
102936,2026-05-16,Mon,W5,Scheduled,North,On Time,26,1
102937,2026-05-16,Mon,W5,Scheduled,North,On Time,28,1
102938,2026-05-16,Mon,W5,Scheduled,West,On Time,28,1
102939,2026-05-16,Mon,W5,Scheduled,West,On Time,23,1
102940,2026-05-16,Mon,W5,Scheduled,West,On Time,23,1
102941,2026-05-16,Mon,W5,Scheduled,North,On Time,30,1
102942,2026-05-16,Mon,W5,Scheduled,South,On Time,23,1
102943,2026-05-16,Mon,W5,Scheduled,North,On Time,21,1
102944,2026-05-16,Mon,W5,Scheduled,East,On Time,28,1
102945,2026-05-16,Mon,W5,Scheduled,East,On Time,27,1
102946,2026-05-16,Mon,W5,Scheduled,South,On Time,21,1
102947,2026-05-16,Mon,W5,Scheduled,North,Cancelled,0,0
102948,2026-05-16,Mon,W5,Scheduled,Central,On Time,29,1
102949,2026-05-16,Mon,W5,On-Demand,West,On Time,21,1
102950,2026-05-16,Mon,W5,On-Demand,Central,On Time,22,1
102951,2026-05-16,Mon,W5,On-Demand,Central,On Time,20,1
102952,2026-05-16,Mon,W5,On-Demand,Central,On Time,29,1
102953,2026-05-16,Mon,W5,On-Demand,Central,On Time,27,1
102954,2026-05-16,Mon,W5,On-Demand,South,On Time,27,1
102955,2026-05-16,Mon,W5,On-Demand,East,On Time,20,1
102956,2026-05-16,Mon,W5,On-Demand,Central,Cancelled,0,0
102957,2026-05-16,Mon,W5,On-Demand,South,On Time,22,1
102958,2026-05-16,Mon,W5,On-Demand,Central,On Time,18,1
102959,2026-05-16,Mon,W5,On-Demand,Central,On Time,28,1
102960,2026-05-16,Mon,W5,On-Demand,North,Late,44,0
102961,2026-05-17,Tue,W5,Scheduled,West,On Time,23,1
102962,2026-05-17,Tue,W5,Scheduled,East,On Time,24,1
102963,2026-05-17,Tue,W5,Scheduled,West,On Time,26,1
102964,2026-05-17,Tue,W5,Scheduled,North,On Time,26,1
102965,2026-05-17,Tue,W5,Scheduled,North,On Time,21,1
102966,2026-05-17,Tue,W5,Scheduled,Central,On Time,24,1
102967,2026-05-17,Tue,W5,Scheduled,West,On Time,18,1
102968,2026-05-17,Tue,W5,Scheduled,Central,On Time,19,1
102969,2026-05-17,Tue,W5,Scheduled,South,On Time,29,1
102970,2026-05-17,Tue,W5,Scheduled,South,Late,33,0
102971,2026-05-17,Tue,W5,Scheduled,East,On Time,23,1
102972,2026-05-17,Tue,W5,Scheduled,North,On Time,28,1
102973,2026-05-17,Tue,W5,Scheduled,North,On Time,24,1
102974,2026-05-17,Tue,W5,Scheduled,East,On Time,28,1
102975,2026-05-17,Tue,W5,Scheduled,North,On Time,21,1
102976,2026-05-17,Tue,W5,Scheduled,North,On Time,23,1
102977,2026-05-17,Tue,W5,Scheduled,South,On Time,26,1
102978,2026-05-17,Tue,W5,Scheduled,Central,On Time,30,1
102979,2026-05-17,Tue,W5,Scheduled,North,On Time,30,1
102980,2026-05-17,Tue,W5,Scheduled,North,On Time,27,1
102981,2026-05-17,Tue,W5,Scheduled,North,On Time,18,1
102982,2026-05-17,Tue,W5,Scheduled,North,On Time,29,1
102983,2026-05-17,Tue,W5,Scheduled,West,On Time,18,1
102984,2026-05-17,Tue,W5,Scheduled,West,On Time,27,1
102985,2026-05-17,Tue,W5,Scheduled,North,On Time,28,1
102986,2026-05-17,Tue,W5,Scheduled,West,On Time,22,1
102987,2026-05-17,Tue,W5,Scheduled,West,On Time,27,1
102988,2026-05-17,Tue,W5,Scheduled,Central,On Time,27,1
102989,2026-05-17,Tue,W5,Scheduled,West,On Time,24,1
102990,2026-05-17,Tue,W5,Scheduled,Central,On Time,27,1
102991,2026-05-17,Tue,W5,Scheduled,North,On Time,28,1
102992,2026-05-17,Tue,W5,Scheduled,Central,On Time,23,1
102993,2026-05-17,Tue,W5,Scheduled,North,On Time,19,1
102994,2026-05-17,Tue,W5,Scheduled,Central,On Time,19,1
102995,2026-05-17,Tue,W5,Scheduled,Central,On Time,21,1
102996,2026-05-17,Tue,W5,Scheduled,East,On Time,26,1
102997,2026-05-17,Tue,W5,Scheduled,Central,On Time,25,1
102998,2026-05-17,Tue,W5,Scheduled,South,On Time,21,1
102999,2026-05-17,Tue,W5,Scheduled,South,On Time,18,1
103000,2026-05-17,Tue,W5,Scheduled,Central,On Time,24,1
